,Left-Cerebellum-Cortex,Left-Thalamus-Proper,Left-Hippocampus,Left-Amygdala,Left-VentralDC,Right-Cerebellum-Cortex,Right-Thalamus-Proper,Right-Hippocampus,Right-Amygdala,Right-VentralDC,ctx-lh-bankssts,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-parahippocampal,ctx-lh-paracentral,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-frontalpole,ctx-lh-temporalpole,ctx-lh-transversetemporal,ctx-lh-insula,ctx-rh-bankssts,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-parahippocampal,ctx-rh-paracentral,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-frontalpole,ctx-rh-temporalpole,ctx-rh-transversetemporal,ctx-rh-insula
0,0.14323568596318928,0.02720610587917505,0.05284076437955746,0.04265994919580822,0.08664132002557692,0.15420972258404125,0.11651137865199485,0.1873228825046283,0.07601071185021507,0.10274814571451221,0.07930697027924527,0.035836485382662514,0.051699345874380784,0.14078842462834718,0.06841346289750647,0.012487621313461386,0.043381768164119226,0.05008325755985229,0.04079292555373264,0.027455598006867157,0.010824674744164419,0.057733643949135494,0.011160744597752369,0.07337896318852058,0.03568727012983949,0.05802779291525661,0.023339451223505607,0.047142661214730916,0.04130094620645749,0.05640508451691074,0.03243856767856965,0.07136949031440114,0.013465286583489056,0.044620947602609824,0.1864188051287316,0.025533162862134362,0.0600383773759611,0.04318014020687903,0.09090864522242025,0.16077653303738013,0.12865630807095776,0.20551227920090862,0.07586215803286758,0.08185716001461882,0.07372638144769328,0.039593855630230344,0.049228925663725165,0.15424781325939171,0.06255570271137026,0.012654442890081368,0.04453795408520093,0.05479115232185141,0.04190645236310191,0.029995464142057476,0.010466446242385114,0.06118827717412548,0.01247407500037216,0.08643385764270904,0.03684847241929099,0.060989886787067356,0.026203207461599556,0.048948738868549654,0.05650818381517122,0.0656845653195992,0.03255790725128245,0.08884435673885556,0.015048561777979199,0.03733453566054568,0.00012560635129607226,0.0585899565450281,0.08964373021888271,0.12827751262452444,0.07830315080451668,0.0001256063512960721,0.05420239594519439,0.08641491143332582,0.12446051268935442,0.06828055107101058
