,Left-Cerebellum-Cortex,Left-Thalamus-Proper,Left-Hippocampus,Left-Amygdala,Left-VentralDC,Right-Cerebellum-Cortex,Right-Thalamus-Proper,Right-Hippocampus,Right-Amygdala,Right-VentralDC,ctx-lh-bankssts,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-parahippocampal,ctx-lh-paracentral,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-frontalpole,ctx-lh-temporalpole,ctx-lh-transversetemporal,ctx-lh-insula,ctx-rh-bankssts,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-parahippocampal,ctx-rh-paracentral,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-frontalpole,ctx-rh-temporalpole,ctx-rh-transversetemporal,ctx-rh-insula
0,0.00012457178764096175,0.0015185413136642872,0.0019610380761401077,0.0013848046893855392,0.006019434796458995,0.004948705977867648,0.0,0.0007012297037767035,0.000504490817021532,0.003609774630066807,7.664702349733345e-05,0.013115295525559137,0.0,6.0232843342451587e-05,0.2647188041490215,0.003132071753895175,0.012997530656023788,0.03401154553434976,0.028876696459134883,0.005933110378978022,0.019728798659357717,0.0015794849719237202,0.0004525259438293792,0.0051618975269152835,0.0058442082931550645,0.0,0.00010791081726327415,0.0,0.0005644489939750277,0.0024802444826037898,0.00011624770232452776,0.0,0.0010119617238640913,0.0017287976412653412,0.017971855434935267,0.0030782937224145767,0.023251362779150204,0.0,0.0005017513362103907,0.0,0.0,0.0,0.008540636381821667,0.0,0.46718633977030743,0.014189864483398613,0.00019965214457666981,0.0,0.18622900214350846,0.0005703333684854985,0.10695486539199521,0.001785690030596228,0.05617565164024943,0.00018115294273354245,0.004582735155087921,0.00018446856806225118,0.0010541115737851498,0.49749739649613073,0.009704453055092354,0.0,0.0,0.0,0.00041234645591899755,0.0018747722867549668,0.0005866416795322191,0.0,0.00012416411910104132,1.652331157252613e-05,0.019660116684889383,0.0,0.004305547160157957,0.0,0.07949935452064663,0.0005653290889408059,0.0,0.0,0.0024346281220990603,0.0
