,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0014759381050733,0.0023711962822432348,0.003214001487373204,0.004015072806101133,0.0047833546172819045,0.005526360485220788,0.0062504489256531275,0.00696104402147826,0.007662812502177267,0.008359805964355723,0.009055575514171629,0.009753264216894618,0.010455681941725106,0.011165366125284074,0.011884631262730597,0.012615609371090478,0.013360283214094005,0.014120513687973686,0.014898062584891649,0.015694611503466415,0.016511777732879,0.017351127647866685,0.018214188176952775,0.019102456466943918,0.02001740835678778,0.02096050568560963,0.021933202703281356,0.022936951757546446,0.023973208355246127,0.02504343568247394,0.02614910875647207,0.02729171818874853,0.028472773655257504,0.029693807105828748,0.030956375859374448,0.032262065373142294,0.03361249198174907,0.03500930541587232,0.03645419137976219,0.03794887390646683,0.03949511765524722,0.041094730232208415,0.04274956437880327,0.0444615201871829,0.04623254728008081,0.048064646916666454,0.04995987416765789,0.05192034003043481,0.053948213568801855,0.05604572404522469,0.05821516306685344,0.060458886744725444,0.06277931787368213,0.06517894815957326,0.0676603403518728,0.07022613053690961,0.07287903051788444,0.07562182985841777,0.07845739855203553,0.08138868915357009,0.08441873920402444,0.08755067396059917,0.0907877084318828,0.09413315035125311,0.09759040249908357,0.10116296561780204,0.10485443969342405,0.10866852967739729,0.11260904552087048,0.11667990548324045,0.12088514048238108,0.1252288943698679,0.12971542882928158,0.1343491268785432,0.13913449324770918,0.14407616182897115,0.14917889293429956,0.1544475837434031,0.1598872631098763,0.16550310432920828,0.1713004181765924,0.17728466726007855,0.1834614580249041,0.18983655595187787,0.19641587733438134,0.20320550477717775,0.21021167809268232,0.21744081056655584,0.22489948200950227,0.23259445013001334,0.24053264977590644,0.24872119750745225,0.2571673985610773,0.26587874342249185,0.2748629224651092,0.2841278157074675,0.29368151170958523,0.30353230029235617,0.3136886820498519,0.32415936806870477
1,0.2106278268091413,0.20129203890636255,0.1927807120925327,0.1850882587256083,0.17819584169146363,0.17207566778839833,0.16669421031418286,0.16201460045511906,0.15799838854976103,0.154606822166347,0.15180175971986426,0.14954630505994712,0.14780523354704553,0.14654526170164797,0.14573520060754996,0.1453460240146611,0.14535087472431651,0.1457250269555281,0.14644581904440915,0.1474925653597526,0.14884645623643258,0.15049045119622306,0.1524091695658533,0.15458878115846622,0.15701690002404783,0.15968248178368477,0.1625757259016964,0.16568798347610608,0.16901167057729222,0.17254018778609131,0.17626784530162515,0.1801897937463427,0.18430196028078666,0.1886009906208148,0.19308419361332033,0.1977494936461193,0.2025953842706996,0.2076208895699166,0.21282552421312456,0.21820926081389347,0.2237724996322071,0.22951603871716755,0.23544105063331097,0.2415490588082983,0.2478419156040946,0.2543217862870745,0.2609911297708592,0.2678526849439977,0.2749094569625148,0.2821647042825819,0.28962192930569786,0.29728486734327125,0.3051574790822618,0.31324394402773537,0.3215486493715845,0.33007618663621036,0.3388313525750106,0.3478191335013541,0.35704471173884994,0.3665134566077825,0.37623092143248926,0.3862028466557958,0.39643515055308787,0.4069339341644407,0.41770547729113944,0.4287562365104701,0.4400928492915752,0.45172212764513014,0.4636510629986717,0.47588682420592,0.48843675819185334,0.5013083905744282,0.5145094261182315,0.5280477496848319,0.5419314266496249,0.5561687047223544,0.5707680134835744,0.5857379674256725,0.6010873644366368,0.6168251897699512,0.6329606138527039,0.649502996757425,0.6664618856505371,0.6838470192354406,0.701668325298884,0.71993592466631,0.7386601288759405,0.757851443457419,0.7775205665727392,0.7976783903197119,0.8183360007556009,0.8395046775926283,0.8611958947229502,0.8834213193689046,0.9061928116240495,0.9295224245989037,0.9534224016765841,0.9779051771307968,1.0029833732150635,1.0286697996903822
2,0.2185838721955392,0.2158186008595904,0.21354940477960985,0.21168583648905345,0.2101644321675315,0.208940599976524,0.2079828830843148,0.20726893601094096,0.20678270725244793,0.20651248107747083,0.2064495197859142,0.2065871342708025,0.20692005007953018,0.20744398017905397,0.20815534088211712,0.20905106553381,0.21012848477405532,0.21138525153254872,0.21281929486449108,0.2144287936930827,0.21621216197857174,0.21816804117487196,0.22029529678648277,0.22259301736038686,0.2250605137574969,0.22769731887435582,0.23050318702911685,0.23347809267135494,0.23662222868131588,0.2399360040290434,0.24342004092027825,0.2470751716277036,0.2509024350815156,0.254903073149406,0.25907852694644684,0.26343043304684327,0.2679606197286149,0.27267110341837364,0.27756408520655657,0.2826419475509842,0.28790725132678907,0.29336273286182063,0.2990113014783507,0.3048560370841259,0.3109001879279597,0.3171471691222441,0.3236005607565617,0.3302641067082688,0.3371417134994362,0.3442374492720657,0.3515555434145344,0.35910038585008314,0.36687652692936484,0.3748886775397049,0.3831417083776359,0.3916406506640471,0.40039069764817786,0.409397203027252,0.4186656836671761,0.4282018192140949,0.4380114529592527,0.4481005939771345,0.45847541664883507,0.46914226314623275,0.48010764407974466,0.4913782397944577,0.5029609017339891,0.5148626545999292,0.5270906969009844,0.539652402515454,0.5525553229139728,0.5658071873605484,0.5794159054015093,0.5933895687044967,0.6077364510547041,0.622465012070062,0.6375838956566631,0.6531019348557685,0.6690281493004299,0.6853717506420057,0.7021421394447349,0.7193489105154625,0.7370018498372496,0.7551109392030888,0.7736863536603433,0.7927384651372983,0.8122778403248494,0.8323152431376943,0.8528616337280844,0.8739281687890221,0.8955262016923801,0.9176672815731439,0.9403631531852952,0.9636257562702144,0.9874672233494423,1.011899881054527,1.0369362446796382,1.0625890197819965,1.0888710976586085,1.115795554851488
3,0.2050201830748526,0.20581094038434103,0.2064302142050806,0.2069413102720769,0.20739310165733985,0.20782347146789024,0.20826193285525504,0.2087316167609635,0.2092507844650172,0.20983397763802675,0.21049289541516214,0.21123706178162202,0.2120743349506357,0.21301129629986182,0.2140535475935259,0.21520593849762779,0.21647274104711384,0.21785778359422323,0.21936455450679368,0.22099628190342435,0.22275599588637188,0.22464657718057449,0.2266707958701146,0.22883134143868672,0.23113084770016487,0.23357191275378172,0.23615711549446047,0.23888902959280772,0.24177023532794623,0.24480332976028288,0.24799093591393578,0.25133571083208267,0.2548403528609216,0.258507608357733,0.2623402780900843,0.26634122284116096,0.2705133689542239,0.27485971338277343,0.2793833288580421,0.2840873685208244,0.2889750702538051,0.2940497611507852,0.29931486156937676,0.30477388918500753,0.3104304629303192,0.3162883064955115,0.3223512521243373,0.3286232440298549,0.33510834179042026,0.3418107237009742,0.3487346898415007,0.35588466530721585,0.3632652031817456,0.3708809874169885,0.378736836061513,0.3868377039012576,0.39518868477957564,0.4037950151706494,0.41266207604621163,0.4217953959536996,0.43120065359685367,0.44088367990889643,0.45085046118163835,0.4611071409190195,0.47166002252198047,0.4825155720628424,0.49368041851406963,0.5051613598814731,0.5169653619847238,0.5290995616784155,0.5415712699763803,0.5543879721029592,0.567557331022152,0.581087189825925,0.5949855716449145,0.6092606845584291,0.6239209194546103,0.6389748562485421,0.6544312605670276,0.6702990904750242,0.6865874926526966,0.7033058089300123,0.7204635725479541,0.7380705139137279,0.7561365574226157,0.7746718260246882,0.7936866385692531,0.8131915131653692,0.8331971658166988,0.8537145113564021,0.8747546635424792,0.8963289343786266,0.9184488343493445,0.9411260715989286,0.9643725505049706,0.9882003724898276,1.0126218316823412,1.0376494160994985,1.0632958037373603,1.089573862071537
4,0.2580886368933071,0.23740299189223954,0.21999104477569095,0.20531036092154534,0.19292097375864548,0.18246493574058387,0.1736500235027046,0.1662367956711204,0.16002828835585478,0.15486181390632617,0.15060241565106103,0.14713764829064396,0.14437340355376604,0.14223056657659564,0.1406423326853959,0.1395520491698953,0.1389114746457419,0.13867937251705578,0.1388203664880366,0.13930401276933896,0.1401040406182918,0.14119773008605296,0.14256539499566578,0.14418996354214336,0.14605662231147074,0.1481525223217612,0.15046653219528586,0.15298902894510505,0.155711721234538,0.15862750044145738,0.16173031048226735,0.16501503760999572,0.16847741524002233,0.17211394210640632,0.1759218064134896,0.17989882701497145,0.1840433962764883,0.18835443505975774,0.19283134482305214,0.19747397198466876,0.20228257654300047,0.20725779949365453,0.2124006390471437,0.217712426156193,0.2231948023576351,0.2288497049838099,0.23467934753066977,0.24068620665072968,0.24687300902632286,0.2532427190411306,0.2597985303925288,0.2665438555203412,0.2734823187077284,0.28061775019671686,0.2879541757130745,0.29549581371833855,0.303247076886909,0.3112125571074076,0.3193970320685093,0.3278054569920469,0.3364429620155267,0.34531485529553635,0.3544266146205647,0.36378389257284616,0.37339251295854625,0.38325846918302875,0.3933879281938364,0.40378722524647376,0.4144628681925329,0.42542153602677246,0.4366700801750903,0.44821552506575524,0.46006506898542743,0.47222608536268496,0.4847061231515734,0.4975129092757508,0.5106543480161053,0.5241385249946006,0.5379737051813788,0.5521683380775279,0.5667310548537734,0.5816706741766193,0.5969961989305386,0.6127168222059837,0.6288419240207725,0.6453810770263678,0.6623440431454436,0.6797407788247734,0.6975814328266305,0.7158763490503569,0.7346360664394256,0.753871319446164,0.7735930395422463,0.7938123539856199,0.8145405877118543,0.8357892618433009,0.8575700942635625,0.8798949990180398,0.9027760852756999,0.9262256569313931
5,-0.0014759381050733,-0.0005741964128561536,0.00027915913371320475,0.0010958497089696435,0.0018855611834038544,0.0026563495912957937,0.003414965768409797,0.004167114508271271,0.004917661991478797,0.005670801783813436,0.006430188057010612,0.00719904244540643,0.007980240009292422,0.008776378513650422,0.009589834381207783,0.010422808005930213,0.011277360569638822,0.012155444037709306,0.01305892578884857,0.013989608801004947,0.014949248379436135,0.015939566067881942,0.01696226140244403,0.018019021668887678,0.019111530371068237,0.020241474444970143,0.021410550529475134,0.0226204704930797,0.023872966326783415,0.025169794504456448,0.026512739996582328,0.027903619917083112,0.029344286906011624,0.030836632290977422,0.032382589152288525,0.03398413511883898,0.03564329514533278,0.037362144139501986,0.03914280963959314,0.04098747433426152,0.04289837854980187,0.04487782276859391,0.046928170085118,0.0490518486885312,0.051251354328002714,0.05352925277546423,0.05588818232281287,0.05833085628800211,0.060860065549874415,0.06347868108464694,0.06618965657057653,0.06899603098329059,0.07190093126547605,0.07490757506611873,0.07801927330356721,0.08123943302677812,0.08457156043841688,0.08801926328966254,0.09158625431793689,0.0952763538394333,0.09909349276593922,0.10304171606045531,0.10712518521691652,0.11134818201451854,0.11571511140365419,0.12023050513326108,0.12489902335164797,0.12972546174575658,0.13471475155200155,0.13987196368877985,0.1452023141354258,0.15071116426878697,0.1564040269108946,0.1622865706533128,0.1683646202847464,0.174644165959697,0.1811313597842759,0.18783252859733138,0.194754167585242,0.20190295578794717,0.209285747620021,0.21690959015505662,0.2247817134805399,0.23290954882106418,0.2413007187213586,0.24996305531587512,0.25890458960087476,0.2681335703585418,0.27765845608530526,0.2874879279687339,0.2976308890504931,0.3080964692438287,0.3188940332143611,0.3300331763631101,0.34152374102068,0.3533758050751617,0.3655997023707423,0.3782060147482884,0.3912055819612769,0.4046095012414188
6,0.2017588545306188,0.19664292104140949,0.1916629420777698,0.18690819612570625,0.18244275439145227,0.17831113832889595,0.17454279966511382,0.17115565028450158,0.1681588439906924,0.16555496137526834,0.1633417246788695,0.16151333668117687,0.16006152372948423,0.15897634447231,0.15824681336955157,0.15786137814216178,0.15780828231018815,0.15807583710705564,0.15865262367871316,0.1595276388573378,0.16069039851154276,0.16213100753176837,0.16384020528940055,0.16580938941925416,0.1680306269053378,0.17049665314231155,0.17320086297177545,0.17613729614365783,0.17930061848408022,0.18268610019110149,0.1862895930289242,0.19010750629447903,0.19413678251570105,0.19837487364639644,0.2028197174990485,0.2074697151489317,0.21232370874821305,0.21738096161326462,0.222641138196564,0.2281042860107619,0.23377081833418442,0.23964149747538205,0.24571742060691504,0.2520000056077238,0.25849097757923944,0.2651923580673054,0.2721064530529653,0.2792358435867086,0.28658337653650534,0.29415215569969505,0.30194553493183096,0.3099671104478549,0.3182207151132071,0.3267104134223801,0.3354404936367885,0.34441546473997126,0.3536400560266385,0.3631192064464839,0.372858068086504,0.3828619995064282,0.39313656321556745,0.4036875273661442,0.4145208587095159,0.4256427255688704,0.4370594945466927,0.4487777286916531,0.46080419048894244,0.4731458361338587,0.48580981944939333,0.4988034898696472,0.5121343924282821,0.5258102682289967,0.539839054246228,0.5542288836766543,0.5689880862786652,0.5841251890023772,0.5996489159124095,0.6155681894779257,0.6318921299330675,0.6486300570625951,0.6657914891923669,0.6833861451677149,0.7014239431863979,0.7199150025512192,0.7388696426693827,0.7582983842083336,0.7782119484149964,0.7986212573899497,0.8195374340147918,0.8409718010768528,0.8629358814468601,0.8854413968167972,0.9085002668625847,0.9321246090051959,0.956326734933003,0.98111915284122,1.0065145605716592,1.0325258477672972,1.0591660907242537,1.0864485519086093
7,0.2120594263592892,0.20841025085663126,0.20542383952855478,0.20298551631876952,0.2010102679611992,0.19943474193778304,0.19821140313776583,0.19730429095251642,0.19668593429636647,0.19633511484163746,0.19623524144412322,0.1963731740780344,0.19673836985914864,0.19732226313683057,0.19811781507369416,0.19911918538265097,0.20032149234400928,0.2017206367508547,0.20331317102804322,0.20509620263379227,0.20706732089826116,0.20922454139740224,0.21156626261033903,0.21409123290831553,0.21679852323846388,0.2196875055134569,0.2227578347992202,0.2260094341978188,0.2294424821787499,0.23305740175517306,0.2368548508083659,0.24083571380251492,0.245001094502162,0.24935230946381118,0.2538908819916633,0.2586185372610471,0.26353719756270744,0.26864897844192615,0.2739561846700783,0.2794613071334052,0.28516702018998863,0.29107617889694964,0.29719181703601955,0.3035171451038166,0.3100555485378678,0.31681058677859814,0.32378599179752815,0.33098566736551277,0.3384136883221519,0.3460742999616268,0.35397191798275845,0.3621111281107867,0.3704966862322413,0.37913351869596773,0.3880267219473991,0.39718156331049237,0.4066034823973182,0.4162980900599038,0.426271170693127,0.43652868215713914,0.44707675663002167,0.4579217024031152,0.46907000376921626,0.4805283231249122,0.4923035016658851,0.504402560573824,0.5168327020461129,0.5296013114680892,0.5427159576229327,0.5561843941584355,0.5700145615276832,0.5842145871280967,0.5987927873570122,0.6137576691470759,0.6291179298728554,0.6448824603722622,0.661060343649705,0.6776608587050149,0.6946934784546943,0.7121678738113462,0.7300939112817387,0.7484816566073805,0.7673413726427801,0.786683522087785,0.8065187659509432,0.8268579651045205,0.8477121793809461,0.8690926676427663,0.891010887829693,0.9134784954022106,0.9365073436245205,0.9601094817905618,0.9842971539085796,1.0090827985455824,1.034479043913194,1.0604987110611612,1.0871548045753432,1.1144605156025644,1.1424292151570627,1.171074453628211
8,0.2034370395232829,0.2043862933756734,0.2050668024916431,0.20557435108330085,0.20598226129436742,0.2063466559184979,0.2067105086372718,0.20710674882706998,0.2075606460739637,0.2080916381283763,0.2087147344533286,0.20944159012569866,0.2102813283985574,0.21124116977127658,0.21232691232121356,0.2135432979627551,0.21489429125360476,0.216383290950616,0.21801329110014042,0.21978700204206045,0.22170694205595182,0.22377550625572404,0.2259950189840733,0.22836777180547718,0.2308960531954216,0.2335821702341157,0.23642846493607772,0.2394373267845491,0.24261120216117615,0.2459526015381648,0.2494641055218643,0.2531483695576481,0.25700812786958566,0.2610461970221334,0.2652654792404247,0.2696689652212106,0.2742597369764663,0.279040970704689,0.2840159397256223,0.28918801732073157,0.29456067935066466,0.30013750715129744,0.3059221904839826,0.3119185304377991,0.3181304423428941,0.3245619586307914,0.331217231803469,0.3381005374037148,0.3452162769324539,0.35256898077993365,0.36016331107568894,0.3680040646102244,0.3760961756993835,0.38444471896695065,0.39305491227293676,0.4019321194106944,0.4110818526804511,0.4205097759493321,0.43022170690482386,0.44022361996052994,0.4505216488213063,0.4611220886946377,0.4720313993013752,0.48325620680937204,0.4948033065145942,0.5066796655841339,0.5188924232219038,0.5314488968532226,0.5443565807597528,0.5576231493120957,0.5712564598956812,0.5852645529342627,0.5996556552324649,0.6144381822025596,0.6296207376676373,0.6452121183788532,0.6612213119324112,0.6776575022616913,0.694530066629325,0.711848581248104,0.729622818025413,0.7478627496108501,0.7665785464597733,0.7857805807273383,0.8054794240829315,0.825685850065129,0.8464108327335582,0.8676655473898571,0.889461370355382,0.911809877740233,0.9347228457187876,0.9582122487475878,0.9822902584007207,1.006969243091547,1.032261763295284,1.0581805746699313,1.0847386188852501,1.1119490265558507,1.1398251105271726,1.1683803653618736
9,0.2413804676828435,0.21906011294468236,0.2009216390191039,0.18618335404832975,0.174219016835382,0.16452649011050946,0.15670270435453063,0.15042373270246748,0.14542890260213312,0.141508139384532,0.13849186513066028,0.13624295103134335,0.13465029536012113,0.13362369769356577,0.1330897665770951,0.1329886505775487,0.1332714251713739,0.13389800455199105,0.13483546483815598,0.1360567067566457,0.13753938108796285,0.13926502709138525,0.14121837314248792,0.14338678664726112,0.14575981927243953,0.14832884475640912,0.1510867656272866,0.15402777380554494,0.15714715692201917,0.1604411426825908,0.16390676770695872,0.16754177246212035,0.17134451489601252,0.17531389963836713,0.17944931415940685,0.18375058431753216,0.18821793138611576,0.19285194067953101,0.197653526845776,0.20262391139794803,0.20776460447365616,0.2130773843297823,0.21856428413182966,0.2242275780094922,0.23006976900883216,0.23609358259395447,0.24230195587675227,0.24869803158581985,0.2552851518730807,0.2620668526139026,0.26904686017401125,0.2762290865300269,0.28361762657678874,0.2912167560289892,0.29903092676291276,0.30706476639344643,0.3153230801617251,0.3238108437918286,0.33253320783190826,0.34149549429601705,0.3507031961110711,0.3601619793952388,0.3698776801741772,0.37985630807923904,0.3901040453105201,0.4006272467071885,0.41143244198139495,0.42252633517998844,0.43391580633534366,0.44560791191643956,0.4576098869537447,0.4699291453358303,0.4825732815202792,0.4955500721706387,0.508867476285901,0.5225336383546566,0.5365568873026022,0.5509457410440342,0.5657089041172354,0.5808552731429991,0.5963939337407504,0.6123341661960936,0.6286854422565189,0.6454574305520872,0.6626599936212835,0.6803031927349606,0.6983972850582696,0.7169527276654825,0.7359801758756525,0.7554904849035908,0.7754947098790609,0.7960041056940242,0.8170301277569354,0.8385844310417494,0.860678870130472,0.8833254989752832,0.906536568695607,0.9303245279779345,0.954702020376282,0.9796818839393318
