,ctx-rh-bankssts,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-parahippocampal,ctx-rh-paracentral,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-frontalpole,ctx-rh-temporalpole,ctx-rh-transversetemporal,ctx-rh-insula,ctx-lh-bankssts,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-parahippocampal,ctx-lh-paracentral,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-frontalpole,ctx-lh-temporalpole,ctx-lh-transversetemporal,ctx-lh-insula,Left-Cerebellum-Cortex,Left-Thalamus-Proper,Left-Caudate,Left-Putamen,Left-Pallidum,Left-Hippocampus,Left-Amygdala,Left-Accumbens-area,Left-VentralDC,Right-Cerebellum-Cortex,Right-Thalamus-Proper,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC
2,0.20620954710246067,0.03183205954296268,0.043465956143388475,0.08721998025151345,0.15427866011702618,0.2049343592708705,0.14442380207905176,0.22414127302596284,0.10548935304241304,0.11143405205842957,0.18638000765977975,0.08605591510089543,0.10718318835556556,0.1893109336331421,0.11633376474485174,0.017374276037399553,0.08003945819845346,0.13462399078931847,0.10263960019949074,0.10490290471433063,-0.046888674689743656,0.09939876928640458,-0.013934026882207398,0.12168222307076677,0.05220373091602953,0.05800402751087105,0.004570267057244382,0.02832190858273002,0.07417225452652774,0.07677813868082863,-0.015805782212328694,0.11756347149960852,-0.01207305328047175,0.1059038965996445,0.22266307662868168,0.038593782629307266,0.05729659676530926,0.09155728560237456,0.15519173756417645,0.21160475890691788,0.1451931993373117,0.23797037410674163,0.10619245289286652,0.10447394542699964,0.18019174046634154,0.0943066168667244,0.10774430704502226,0.19314882890146343,0.11629139377707827,0.014691166018241653,0.08066694903347396,0.12937887992333114,0.1028652444181851,0.10324794709116161,-0.04089155702358379,0.10479171658867684,-0.009213338480747083,0.13096532671665617,0.06326677192495697,0.05582087290901131,0.00291926972546344,0.03744029179750409,0.0817840818497677,0.08933579516329218,-0.03616813687614722,0.13633204475892502,0.016225094183333868,0.10216998330453261,0.0018173931091621546,0.21547350914045843,0.10375634742384705,0.46102183172349304,0.6224027421392284,0.2320322533700741,0.2291450759759043,0.27152692627313507,0.2625069340379701,-0.001817393109162159,0.20500675430280302,0.09640417036455122,0.487436898030871,0.6111220825922097,0.22455699028754125,0.22462202847626475,0.24482033824905447,0.24443315245460315
3,0.21065161783050873,0.032857048113319326,0.047257142457296814,0.08907319021451604,0.16140395313264466,0.2102347247293329,0.14829757863345086,0.23032297407042332,0.10916770645981143,0.11442836806319684,0.1896588801472479,0.08807226612672388,0.10995290367906517,0.19436596136725695,0.1210432618371122,0.018434040134289235,0.08264295826699979,0.13694455542980788,0.10479511399095283,0.1065563422734643,-0.04626083731920572,0.10230608536551371,-0.012423012267639547,0.12502543984469588,0.053561411791953756,0.06069941898361582,0.007247563416078498,0.030610627419929953,0.07668211573239055,0.07908121226446367,-0.014289763795148158,0.12261536128326567,-0.011624627873210459,0.10901686973567878,0.2276842337380591,0.03960298307727672,0.06082291276425935,0.09347305446658953,0.1618075435633459,0.21675586004892428,0.14912818132116312,0.24434003641069993,0.10984875378468309,0.10738886910475744,0.18347153064820707,0.09659046653664768,0.11085642197227515,0.19819754588945357,0.12073685024758174,0.015741841094683576,0.08334372871988277,0.13162250657488223,0.10515684853786585,0.10495993231353284,-0.04004734032030819,0.10751968454763937,-0.007665419726098002,0.1345395719542056,0.06498606870143739,0.058419036530505376,0.005529565048147273,0.03971067935323734,0.08492065981647927,0.09204218062426764,-0.03423436515445614,0.14166455509733808,0.017484185489746014,0.10507879062762816,0.0018130196447279133,0.21761343668249475,0.10590045048892492,0.46677549678042374,0.6283843359157266,0.23658514633563021,0.2363590697321278,0.27668619957061913,0.2641858973728163,-0.0018130196447279185,0.20736542357938892,0.09868270515906878,0.49330424289158137,0.6165869403722499,0.2293953135995224,0.23218672160894288,0.24995651298929544,0.245974697324254
4,0.21456800803544437,0.0338196572230792,0.05062487946813348,0.09064249416858705,0.16809769095982774,0.21522505367129852,0.15181954654740257,0.23614030423654986,0.11244148242543099,0.11719345896710688,0.19264010854886227,0.08980726633719803,0.11257240258496257,0.19910048103716452,0.1254669687747743,0.019387599032013585,0.08503171620077503,0.1390248062805418,0.10661284666588958,0.1079084134907851,-0.0457176526806822,0.10496643038492368,-0.01113142990047949,0.12793963793267848,0.05483127432735725,0.06311947870381937,0.00967716325280872,0.03259324796987937,0.07905119882252912,0.08113160699422639,-0.012734455636120159,0.12725608560008428,-0.011212795944422363,0.11180876616056844,0.23229604496281606,0.04051994073549081,0.0639293112882345,0.09520756544845976,0.1680646776308481,0.22174384752797408,0.15278656042854505,0.2504700063038587,0.11313539918704411,0.11021416426350837,0.18646401163200307,0.09872612737627408,0.11373326983444382,0.20293628833886657,0.12498578669450919,0.01673877801722523,0.08573358476018067,0.1336760843046763,0.1072024543177764,0.10653631385847345,-0.03929294986554329,0.10995718266725477,-0.006312229847148306,0.13767746195572042,0.06660021802993984,0.06078994950630044,0.007911065011316148,0.04174620058895887,0.08782098032063201,0.09446169162189078,-0.03231746478930945,0.14660348688340305,0.018567090355681815,0.10772471987318916,0.001838428135553533,0.21942164144532264,0.10764614699589992,0.47179412782673164,0.6334384320537985,0.24070670413263098,0.2429145746079703,0.28138234977988924,0.26567282890686333,-0.001838428135553539,0.2093693941816691,0.10061681998872994,0.4984402727212748,0.6213632974906305,0.23374880577073734,0.23902778836199814,0.25473846330467276,0.24735320960751858
5,0.21800735704240054,0.03471490270465828,0.053594600025837595,0.0919538902077709,0.17433458438539956,0.21984764045289729,0.15498343848731422,0.2415134990058809,0.11534557901402362,0.1196733948913702,0.19531335792661753,0.09128876286294764,0.1150167189338217,0.20346203554978062,0.12958363925571675,0.020238402215477076,0.0872182714865683,0.14084449812311975,0.10812516778739356,0.10898946938234576,-0.045258095264781605,0.10737622266540543,-0.010040049128706879,0.1304613196050395,0.05603435612594316,0.06525725700351441,0.011845846947503149,0.03428907008828815,0.08125815809895856,0.08294230694433165,-0.011221782791381798,0.13146997097999313,-0.0108161725966856,0.11429267041357005,0.23647655013433297,0.041353939484046524,0.06662836595475173,0.09673599220832972,0.1739165295491319,0.22647314524061846,0.15613008359038508,0.25623885770532356,0.11607578736326023,0.1128718912478758,0.18915321405309024,0.10068433579558284,0.11635474699933926,0.2073105783112667,0.1290095469693258,0.017651531331324313,0.08785240419739368,0.1355184672567938,0.10899282276647539,0.1079429948148728,-0.03864429647767424,0.11210994608592376,-0.005156257005019354,0.1404059518921029,0.0681047517478797,0.0629085038767167,0.010039540645837263,0.043533821838127394,0.0904641226688447,0.09658230419270752,-0.03050293539952157,0.15110365128446104,0.019490264008239357,0.11010465400235728,0.001881823007082588,0.22096624491929312,0.10906219887635457,0.47611146460694026,0.6376549612133059,0.24444028533660775,0.2488494407373696,0.2856176872401789,0.2669981263431938,-0.001881823007082594,0.21109124353993586,0.1022625820624543,0.5028845902934891,0.6254837104095238,0.2376777816215408,0.24521266521387958,0.2591333018726589,0.2485842810107485
6,0.2210183041765102,0.03553780039047257,0.0561917369803482,0.09303337642611183,0.18008934419618422,0.22404477943025922,0.15778298711959313,0.24636279385995508,0.11791489430034108,0.12181224595719727,0.19766829334250824,0.0925446028346025,0.1172608865862065,0.20739816781202108,0.13337202697781805,0.020989899169584172,0.08921516361116862,0.14238338573914122,0.10936444691855735,0.10982986096419886,-0.04488113956211244,0.10953188052772991,-0.009129639300301359,0.13262698713210377,0.057191694791414616,0.06710580421473364,0.013740394880229894,0.03571739363086621,0.08328164786369388,0.08452629618899432,-0.009833670317070168,0.13524134395292092,-0.010413372932578305,0.11648166703394018,0.24020378908399026,0.04211426320304084,0.06893265038132801,0.09803350840654386,0.17931648910064607,0.23084817708340874,0.15912049773761078,0.2615251645342003,0.11869331657664213,0.11528411040248297,0.19152316854682908,0.1024358282045532,0.11870074983477234,0.21126593786821826,0.1327794749234968,0.018449655582438513,0.0897160740745476,0.137128509575315,0.11051871489252144,0.10914587827162028,-0.03811729097508626,0.11398370994204703,-0.004199989360832502,0.1427519969342554,0.06949520169267218,0.06474959168207434,0.011890762982577803,0.04506050943420159,0.09282916616773612,0.09839199437326382,-0.028876276603906972,0.155119859467853,0.020270161674516736,0.11221547597627421,0.0019314086847586512,0.2223153685947572,0.11021736806187137,0.47976124686557303,0.6411238540541107,0.24782924852309174,0.2542015182542633,0.2893945222907212,0.26819218738489026,-0.0019314086847586572,0.21260354908448142,0.10367605858916137,0.5066767983817623,0.6289807355911027,0.2412425559722875,0.25080878864303646,0.26310814137072697,0.24968350324029537
7,0.22364948876290636,0.03628336611293806,0.05844172318160442,0.09390695091765423,0.18533668117900592,0.22775876495951433,0.1602119251106467,0.2506084242803109,0.12018432635913526,0.12355408228579859,0.19969457985852906,0.09360263338279234,0.11927993940268095,0.21085642073080174,0.13681088563895688,0.02164553937923933,0.09103493206136506,0.1436212239102058,0.11036305362247356,0.11045993925239711,-0.0445857600632832,0.11142982229266803,-0.008380969763242579,0.1344731427841962,0.05832432792747474,0.0686581706695097,0.015347587431057066,0.036897518453323404,0.08510032241875014,0.08589655880242936,-0.008652043269322373,0.13855453104879634,-0.009983012054678619,0.11838884056093539,0.24345580164316827,0.04281019577257074,0.07085473818548034,0.09907528770344667,0.18421794606783956,0.23477336695289613,0.16171954980114991,0.2662075007095945,0.12101138509050044,0.11737288207195323,0.19355790574858026,0.10395134101316444,0.12075117470855408,0.21474788907128556,0.13626691440848743,0.019102705316025523,0.09134048143466837,0.13848506540432018,0.11177089170447319,0.11011086731760533,-0.03772784417616451,0.11558420937402528,-0.003445915075709112,0.14474255225308022,0.07076709970173263,0.06628810496269354,0.013440503052404974,0.04631322971064018,0.09489519012392504,0.09987873820010565,-0.027522988021280094,0.15860692260092002,0.020923238581612033,0.11405406875608162,0.0019753895940252965,0.22353713396206593,0.11118041648403287,0.4827772143471536,0.6439350412360747,0.25091695226761435,0.2590086572925891,0.2927151652707497,0.26928540973503523,-0.001975389594025303,0.21397888824559821,0.10491331677777085,0.5098564997596321,0.6318869294975397,0.24450344364333204,0.2558835951279179,0.2666300944763494,0.25066646800251075
8,0.22594955012672194,0.03694661570447073,0.06036999147954532,0.09460061177644243,0.19005130612068877,0.23093189139679257,0.16226398512688225,0.2541706257484868,0.122188773265158,0.12484297399838461,0.2013818825366746,0.09449070163814693,0.12104891124380895,0.21378433721303838,0.13987896893701185,0.022208772329347027,0.09269011632394669,0.14453776741791294,0.11115335746223472,0.11091005526299318,-0.044370931258902395,0.11306646628099072,-0.007774809865510188,0.13603628883164162,0.05945329313782667,0.0699074066998753,0.016654204980052763,0.037848744411369636,0.08669283606614236,0.0870660788588516,-0.007758826704275512,0.14139385879754812,-0.009503705065564678,0.12002727553381225,0.24621062764324744,0.04345102107273318,0.07240720298472572,0.09983650375938259,0.18857429023316108,0.23815313874563185,0.16388898671193003,0.2701644401506118,0.12305339116814583,0.11906026660090989,0.19524145629370435,0.1052016106313958,0.12248591798849531,0.21770195398203282,0.13944320927576292,0.019580235077543022,0.09274151332078188,0.13956698888788974,0.1127401142108893,0.11080386504171733,-0.03749186689929418,0.1169171795202592,-0.002896522310770542,0.14640457301947973,0.07191597761247634,0.06749893575889446,0.014664531886185956,0.04727894900090184,0.09664127384403025,0.10103051170977888,-0.026528569270455396,0.1615196518510031,0.02146594995662333,0.11561731530292121,0.0020019701603260984,0.22469966251157028,0.11202010607442157,0.4851931067962052,0.6461784534190597,0.2537467551457067,0.26330870798628475,0.2955819265194975,0.27030819109671117,-0.002001970160326105,0.21528983845357838,0.10603042383720226,0.5124632972006362,0.6342348485910072,0.24752075945502908,0.2605045211469732,0.2696662738669991,0.25154876700374623
9,0.2279671275930899,0.03752256499748656,0.062001974724109996,0.09514035709652073,0.19420792980805696,0.23350645309822401,0.16393289983470716,0.25696963374602144,0.1239631330931611,0.12562299121616582,0.20271986643893944,0.0952366547312961,0.12254283597015452,0.21612946016564685,0.14255503056986155,0.022683047504811718,0.0941932558857026,0.14511277104386228,0.11176772800093346,0.11121056001203969,-0.04423562763957853,0.11443823081346893,-0.007291928955083835,0.137352927544765,0.060599628026173566,0.07084656263786313,0.017647027907285097,0.038590371360714804,0.08803784310788562,0.08804784043247599,-0.007235945678066685,0.14374365372910494,-0.008954067067814623,0.12141005649182732,0.2484463069156082,0.04404602298362516,0.07360261839658111,0.1002923302346961,0.19233891137905954,0.24089191635816712,0.16559055540087872,0.2732745567763579,0.124842733072889,0.12026832433397625,0.19655785081756197,0.10615737346922655,0.12388487604240705,0.22007365466202428,0.14227970337678847,0.019851799412448714,0.09393505677591404,0.14035313417010398,0.11341714342032838,0.11119077453284569,-0.03742526996286048,0.11798835551914953,-0.0025542992271381515,0.1477650144043562,0.07293736726231863,0.06835697611099731,0.015538620514787951,0.047944633638445276,0.09804649663467051,0.1018352909388295,-0.02597851997024732,0.16381285838544324,0.021914751026648728,0.1169020985779347,0.0019993548091046297,0.22587107573362122,0.11280519876462003,0.48704266395725143,0.6479440212629277,0.25636201573290035,0.26713952046928796,0.29799711637619797,0.27129092917300063,-0.001999354809104636,0.21660897713871433,0.10708344697637524,0.5145367934783126,0.6360570493336783,0.25035481822773337,0.26473900317865146,0.27218379222014877,0.2523459919503535
10,0.22975086048714327,0.03800622982440157,0.06336310576523756,0.09555218497193346,0.19778126302793453,0.23542474441993858,0.1652124019005288,0.25892568375445335,0.12554230391789645,0.1258382040603527,0.20369819662731825,0.09586833979286954,0.12373674744228157,0.21783933249554305,0.14481782423538458,0.02307181439053788,0.09555689023342184,0.14532598956965326,0.11223853480166235,0.11139180451558933,-0.04417882369592012,0.11554153421087361,-0.006913096379943167,0.13845956119389116,0.06178437019621856,0.07146868881550587,0.018312836592822172,0.03914169915706878,0.08911399784599495,0.08885482759751742,-0.007165325246832989,0.14558824237339554,-0.008312713164006592,0.12255026797423717,0.2501408792916309,0.04460448538534364,0.07445355803856352,0.10041794078973167,0.19546519928798375,0.24289412368705326,0.1667860027989237,0.27541642450593856,0.12640280906804052,0.12091911561577562,0.19749111995551374,0.10678936593663595,0.12492794523810019,0.22180851317282435,0.1447477405630293,0.019886952866200278,0.09493699884309076,0.14082235539504326,0.1137927403413491,0.11123749887987983,-0.037543964185248566,0.11880347250909694,-0.002421733985933298,0.148850831578612,0.07382680048867479,0.06883711805932227,0.01603853996907815,0.048297249956729196,0.09908993780246465,0.10228105192380345,-0.025958339739470315,0.16544135337158156,0.02228609701878631,0.11790530154226372,0.0019557479658044653,0.22711949511856988,0.11360445648621073,0.4883596255748158,0.6493216754275407,0.25880609260472637,0.2705389448755365,0.2999630451800845,0.2722640216669862,-0.001955747965804472,0.21800888173129832,0.10812845340420935,0.5161165913661991,0.6373860881877256,0.25306593478179956,0.26865447770140183,0.27414976221327114,0.2530737345486841
11,0.23134938813401507,0.038392626017631735,0.06447881745286707,0.09586209349672499,0.2007460165671458,0.2366290597180664,0.16609622399075452,0.25995901125532095,0.12696118381411592,0.1254326826521558,0.2043065381638057,0.09641360395349713,0.12460567952075412,0.21886149710964276,0.1466461036314597,0.023378522471429977,0.0967935588538935,0.1451571777768855,0.11259814742751399,0.11148413978969482,-0.04419949391853566,0.11637279479397569,-0.006619081488067834,0.139392692049345,0.06302855725166479,0.07176683556483625,0.0186384114167321,0.03952202765614147,0.08989995458248543,0.08950002442819079,-0.007628890466711528,0.14691195126034873,-0.007558258456718725,0.12346099452029842,0.2512723846026961,0.04513569215798562,0.07497259552818994,0.10018850908483379,0.19790654374238262,0.24406418462884155,0.1674370758369926,0.27646861725845945,0.1277570174169112,0.12093470079093135,0.19802529434292032,0.10706832444360329,0.12559502194338573,0.22285205157599733,0.14681866468595067,0.019655249984255413,0.09576322656533795,0.1409535067067879,0.11385766598251015,0.11090994117170919,-0.03786386038484364,0.1193682656285022,-0.002501314748277342,0.14968897971314948,0.07457980912896015,0.06891425364418954,0.01614006127992375,0.04832376428921229,0.09975067665403145,0.10235577070124668,-0.026553528196938847,0.16635994797675907,0.022596443160134174,0.11862380715705004,0.001859354055869178,0.22851304215676727,0.11448664117077625,0.48917773139342186,0.6504013465727606,0.2611223443367162,0.273544831338968,0.3014820232703904,0.27325786628175047,-0.001859354055869185,0.2195621296616226,0.1092215103296242,0.5172422936378336,0.6382545216153215,0.25571442393758237,0.2723183811936737,0.27553129652383906,0.25374758650508966
